0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
춘천시,석사동,0.032,0.026,0.027,0.012,0.018,0.023,0.026,0.025,0.026,0.026,0.026,0.022,0.022,0.02,0.014,0.029,0.016,0.021,0.011,0.011,0.021,0.028,0.03,0.028,0.026,0.012,0.021,0.024,0.02,0.023,0.03,-
양구군,양구읍,0.016,0.011,0.011,0.007,0.008,0.012,0.011,0.012,0.012,0.012,0.015,0.012,0.013,0.011,0.006,0.018,0.011,0.012,0.005,0.005,0.012,0.015,0.019,0.016,0.01,0.006,0.011,0.011,0.012,0.011,0.014,-
원주시,중앙동,0.034,0.031,0.027,0.014,0.018,0.027,0.028,0.028,0.03,0.03,0.025,0.026,0.025,0.021,0.016,0.028,0.023,0.019,0.013,0.015,0.023,0.028,0.033,0.029,0.019,0.018,0.023,0.025,0.027,0.027,0.028,-
원주시,반곡동,0.032,0.022,0.02,0.01,0.012,-,0.023,0.029,0.028,0.029,0.027,0.023,0.023,0.022,0.014,0.03,0.026,0.022,0.013,0.013,0.02,0.026,0.031,0.031,0.022,0.018,0.023,0.026,0.027,0.027,0.028,-
원주시,문막읍,0.03,0.02,0.021,0.013,0.014,0.024,0.021,0.025,0.027,0.029,0.026,0.02,0.02,0.019,0.012,0.026,0.018,0.02,0.013,0.014,0.02,0.027,0.028,0.024,0.017,0.019,0.018,0.024,0.022,0.025,0.027,-
강릉시,옥천동,0.085,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.763,0.015,-
동해시,천곡동,0.025,0.012,0.034,0.009,0.018,0.017,0.022,0.009,0.029,0.019,0.023,0.007,0.021,0.021,0.009,0.022,0.027,0.028,0.008,0.006,0.019,0.03,0.036,-,-,-,0.026,0.015,0.01,0.017,0.022,-
삼척시,남양동,0.023,0.016,0.016,0.012,0.015,0.016,0.017,0.012,0.017,0.017,0.021,0.018,0.016,0.015,0.011,0.02,0.018,0.016,0.012,0.012,0.016,0.019,0.018,0.015,0.018,0.014,0.016,0.017,0.023,0.017,0.013,-
평창군,평창읍,0.018,0.014,0.012,0.008,0.01,0.013,0.013,0.013,0.018,0.018,0.015,0.016,0.013,0.013,0.007,0.019,0.016,0.01,0.008,0.005,0.011,0.013,0.014,0.012,0.012,0.007,0.012,0.018,0.011,0.011,0.012,-
정선군,정선읍,0.128,0.013,0.011,0.008,0.009,0.01,0.014,0.015,0.017,0.013,0.01,0.011,0.012,0.013,1.174,0.021,0.014,0.012,0.008,0.006,0.012,0.014,0.017,0.014,0.01,0.008,0.009,0.013,1.176,0.013,0.009,-
횡성군,횡성읍,0.023,0.019,0.017,0.01,0.012,0.019,0.021,0.022,0.023,0.021,0.02,0.018,0.016,0.014,0.01,0.018,0.014,0.011,0.008,0.01,0.016,0.018,0.02,0.017,0.011,0.013,0.015,0.018,0.017,0.02,0.02,-
고성군,상리,0.009,0.008,0.008,0.005,0.005,0.005,0.007,0.008,0.007,0.006,0.007,0.005,0.007,0.008,0.003,0.007,0.006,0.006,0.003,0.003,0.006,0.009,0.009,0.009,0.005,0.004,0.006,0.006,0.004,0.005,0.007,-
양양군,양양읍,0.012,0.009,0.008,0.006,0.007,0.006,0.009,0.01,0.011,0.008,0.009,0.006,0.009,0.009,0.005,0.009,0.009,0.01,0.005,0.004,0.005,0.012,0.013,0.013,0.006,0.006,0.008,0.006,0.006,0.008,0.011,-
속초시,금호동,0.022,0.013,0.018,0.01,0.014,0.013,0.016,0.009,0.018,0.015,0.021,0.006,0.016,0.016,0.009,0.013,0.026,0.019,0.006,0.005,0.016,0.027,0.03,0.029,0.013,0.01,0.02,0.012,0.013,0.016,0.02,-
철원군,갈말읍,0.014,0.011,0.012,0.008,0.008,0.012,0.013,0.011,0.009,0.008,0.01,0.009,0.009,0.013,0.007,0.016,0.006,0.007,0.006,0.007,0.008,0.012,0.012,0.011,0.011,0.007,0.012,0.009,0.008,0.009,0.014,-
홍천군,홍천읍,0.024,0.024,0.02,0.013,0.015,0.021,0.021,0.021,0.021,0.02,0.019,0.018,0.015,0.013,0.01,0.016,0.013,0.014,0.01,0.008,0.014,0.018,0.021,0.019,0.015,0.011,0.017,0.018,0.017,0.018,0.023,-
영월군,영월읍,0.128,0.013,0.009,0.006,0.008,1.177,0.016,0.015,0.017,0.017,0.012,0.013,0.018,0.016,0.008,0.016,0.016,0.009,0.007,0.007,0.01,0.014,1.18,0.009,0.008,0.007,0.007,0.013,0.011,0.016,0.013,-
화천군,화천읍,0.014,0.01,0.009,0.005,0.007,0.008,0.01,0.011,0.011,0.01,0.011,0.012,0.01,0.011,0.006,0.013,0.008,0.009,0.006,0.009,0.01,0.012,0.014,0.012,0.008,0.005,0.009,0.012,0.01,0.009,0.012,-
태백시,황지동,0.24,0.014,0.012,0.01,0.009,0.014,0.013,0.012,0.014,0.013,0.011,0.008,0.011,0.01,2.341,0.011,0.015,0.021,0.007,1.173,0.011,0.02,0.018,0.017,0.012,0.009,0.011,0.017,1.18,0.018,0.014,-
인제군,인제읍,0.011,0.011,0.008,0.004,0.007,0.007,0.008,0.009,0.009,0.008,0.008,0.007,0.01,0.008,0.005,0.009,0.008,0.006,0.002,0.002,0.009,0.011,0.012,0.011,0.006,0.004,0.008,0.008,0.005,0.005,0.01,-
시군,측정소,평균,01일,02일,03일,04일,05일,06일,07일,08일,09일,10일,11일,12일,13일,14일,15일,16일,17일,18일,19일,20일,21일,22일,23일,24일,25일,26일,27일,28일,29일,30일,31일
통합,평균,0.165,0.022,0.12,0.072,0.017,0.01,0.014,0.018,0.019,0.024,0.026,0.071,0.013,0.018,0.017,0.017,0.02,1.296,1.348,0.015,0.016,0.019,0.02,0.018,0.073,0.017,0.019,0.014,0.018,0.02,0.017,0.07
춘천시,중앙로,0.031,0.031,0.007,0.022,0.027,0.011,0.019,0.027,0.029,0.032,0.033,0.017,0.013,0.026,0.022,0.024,0.027,0.025,0.016,0.013,0.017,0.022,0.025,0.023,0.018,0.02,0.018,0.013,0.023,0.025,0.018,0.006
춘천시,석사동,0.036,0.037,0.01,0.026,0.028,0.013,0.024,0.032,0.031,0.038,0.042,0.02,0.019,0.026,0.025,0.025,0.008,0.015,0.018,0.018,0.022,0.028,0.033,0.031,0.024,0.025,0.025,0.021,0.029,0.031,0.021,0.01
양구군,양구읍,0.021,0.023,0.006,0.016,0.013,0.006,0.012,0.018,0.016,0.021,0.025,0.015,0.011,0.014,0.012,0.014,0.017,0.016,0.011,0.011,0.011,0.014,0.018,0.016,0.011,0.013,0.014,0.009,0.012,0.016,0.013,0.007
원주시,중앙동,0.041,0.031,0.016,0.027,0.031,0.02,0.024,0.033,0.027,0.036,0.042,0.022,0.023,0.027,0.028,0.027,0.029,0.028,0.023,0.028,0.028,0.029,0.028,0.029,0.028,0.028,0.032,0.028,0.029,0.03,0.028,0.018
원주시,반곡동,0.041,0.033,0.015,0.023,0.027,0.015,0.018,0.03,0.025,0.034,0.041,0.025,0.018,0.026,0.025,0.026,0.032,0.034,0.022,0.027,0.029,0.034,0.035,0.034,0.031,0.033,0.037,0.027,0.032,0.035,0.03,0.017
원주시,문막읍,0.036,0.032,0.015,0.024,0.026,0.017,0.021,0.032,0.025,0.033,0.032,0.019,0.021,0.024,0.023,0.022,0.025,0.027,0.021,0.024,0.024,0.026,0.024,0.024,0.024,0.024,0.031,0.027,0.026,0.027,0.024,0.016
강릉시,옥천동,0.022,0.016,0.008,0.018,0.023,0.008,0.009,0.009,0.012,0.014,0.023,0.015,0.01,0.011,0.017,0.015,0.027,0.019,0.017,0.013,0.014,0.015,0.016,0.015,0.016,0.015,0.013,0.011,0.015,0.016,0.014,0.008
동해시,천곡동,0.027,0.019,0.007,0.013,0.017,0.009,0.015,0.008,0.025,0.025,0.032,0.019,0.006,0.027,0.016,0.025,0.033,0.027,0.012,0.01,0.014,0.014,0.025,0.016,0.021,0.027,0.019,0.008,0.019,0.032,0.022,0.006
삼척시,남양동,0.025,0.021,0.015,0.022,0.021,0.014,0.014,0.013,0.012,0.018,0.026,0.014,0.014,0.021,0.016,0.014,0.02,0.025,0.016,0.014,0.018,0.018,0.018,0.016,0.015,0.017,0.017,0.015,0.016,0.02,0.014,0.01
평창군,평창읍,0.025,0.019,0.009,0.012,0.014,0.009,0.011,0.024,0.022,0.028,0.025,0.02,0.013,0.02,0.019,0.016,0.017,0.017,0.02,0.018,0.014,0.022,0.017,0.016,0.016,0.017,0.018,0.016,0.019,0.019,0.018,0.009
정선군,정선읍,1.688,0.014,2.342,0.012,0.012,0.006,0.012,0.017,0.017,0.021,0.023,0.016,0.01,0.018,0.016,0.012,0.015,16.343,16.346,0.018,0.014,0.019,0.017,0.014,0.013,0.015,0.019,0.014,0.014,0.015,0.018,0.009
횡성군,횡성읍,0.029,0.024,0.01,0.017,0.021,0.011,0.017,0.022,0.02,0.026,0.024,0.016,0.018,0.02,0.022,0.018,0.019,0.022,0.017,0.019,0.021,0.022,0.02,0.023,0.019,0.018,0.023,0.023,0.02,0.02,0.019,0.011
고성군,상리,0.011,0.012,0.003,0.006,0.005,0.003,0.004,0.006,0.008,0.01,0.013,0.01,0.005,0.01,0.009,0.007,0.012,0.007,0.006,0.007,0.006,0.01,0.01,0.009,0.01,0.006,0.008,0.005,0.008,0.008,0.007,0.003
양양군,양양읍,0.013,0.012,0.005,0.009,0.007,0.004,0.006,0.007,0.008,0.013,0.016,0.009,0.005,0.009,0.011,0.008,0.013,0.01,0.008,0.009,0.007,0.011,0.013,0.01,0.011,0.006,0.009,0.006,0.009,0.011,0.007,0.005
속초시,금호동,0.023,0.02,0.006,0.009,0.008,0.007,0.011,0.009,0.025,0.024,0.022,0.009,0.009,0.017,0.016,0.024,0.032,0.015,0.013,0.011,0.012,0.012,0.023,0.011,0.02,0.018,0.015,0.008,0.021,0.033,0.016,0.008
철원군,갈말읍,0.014,0.011,0.008,0.015,0.015,0.007,0.009,0.014,0.012,0.019,0.019,0.009,0.007,0.013,0.009,0.006,0.009,0.009,0.005,0.008,0.006,0.013,0.011,0.008,0.007,0.007,0.008,0.007,0.009,0.008,0.009,0.006
홍천군,홍천읍,0.033,0.029,0.012,0.024,0.023,0.015,0.02,0.025,0.023,0.028,0.03,0.018,0.02,0.023,0.023,0.022,0.025,0.024,0.018,0.02,0.024,0.025,0.024,0.024,0.021,0.021,0.024,0.022,0.022,0.024,0.022,0.014
영월군,영월읍,0.135,0.019,0.01,0.011,0.012,0.01,0.011,0.023,0.024,0.024,0.025,1.181,0.013,0.018,0.018,0.013,0.014,0.016,0.015,0.017,0.016,0.023,0.015,0.017,1.181,0.017,0.022,0.014,0.016,0.014,0.017,0.011
화천군,화천읍,0.02,0.017,0.008,0.014,0.012,0.008,0.012,0.016,0.016,0.02,0.023,0.014,0.012,0.014,0.015,0.011,0.014,0.014,0.013,0.011,0.012,0.016,0.019,0.017,0.013,0.011,0.014,0.013,0.013,0.013,0.013,0.008
태백시,황지동,1.189,0.01,0.01,1.175,0.01,0.008,0.013,0.008,0.012,0.014,0.017,0.012,0.012,0.017,0.014,0.016,0.022,10.509,11.675,0.006,0.008,0.007,0.016,0.01,0.014,0.016,0.017,0.007,0.011,0.01,0.009,1.278
인제군,인제읍,0.014,0.022,0.003,0.01,0.009,0.003,0.007,0.01,0.011,0.016,0.014,0.009,0.008,0.007,0.01,0.009,0.013,0.01,0.007,0.009,0.01,0.009,0.01,0.011,0.01,0.008,0.009,0.006,0.009,0.013,0.009,0.002
시군,측정소,평균,01일,02일,03일,04일,05일,06일,07일,08일,09일,10일,11일,12일,13일,14일,15일,16일,17일,18일,19일,20일,21일,22일,23일,24일,25일,26일,27일,28일,29일,30일,31일
통합,평균,0.044,0.013,0.016,0.019,0.018,0.018,0.023,0.018,0.012,0.066,0.016,0.019,0.015,0.012,0.014,0.128,0.019,0.019,0.021,0.018,0.013,0.072,0.021,0.02,0.016,0.014,0.009,0.062,0.007,0.01,0.065,0.124
춘천시,중앙로,0.027,0.013,0.022,0.022,0.025,0.025,0.026,0.017,0.013,0.01,0.02,0.019,0.013,0.011,0.019,0.019,0.024,0.027,0.025,0.02,0.013,0.019,0.024,0.025,0.018,0.02,0.012,0.005,0.012,0.017,0.017,0.012
춘천시,석사동,0.034,0.019,0.029,0.032,0.03,0.03,0.031,0.023,0.017,0.015,0.024,0.03,0.021,0.018,0.024,0.026,0.029,0.03,0.03,0.031,0.019,0.025,0.037,0.033,0.027,0.021,0.01,0.002,0.006,0.016,0.014,0.02
양구군,양구읍,0.019,0.01,0.015,0.019,0.017,0.015,0.024,0.022,0.015,0.006,0.01,0.016,0.012,0.01,0.012,0.013,0.015,0.016,0.016,0.015,0.012,0.012,0.017,0.018,0.013,0.012,0.007,0.002,0.005,0.011,0.009,0.011
원주시,중앙동,0.038,0.027,0.027,0.033,0.032,0.028,0.032,0.025,0.018,0.02,0.029,0.033,0.025,0.024,0.027,0.028,0.029,0.03,0.036,0.034,0.025,0.025,0.033,0.032,0.029,0.026,0.015,0.008,0.015,0.016,0.015,0.019
원주시,반곡동,0.041,0.03,0.031,0.037,0.037,0.033,0.037,0.028,0.018,0.021,0.031,0.037,0.021,0.022,0.026,0.034,0.032,0.036,0.039,0.032,0.023,0.027,0.037,0.034,0.033,0.03,0.017,0.007,0.014,0.02,0.018,0.021
원주시,문막읍,0.034,0.023,0.022,0.032,0.032,0.025,0.031,0.02,0.018,0.02,0.026,0.032,0.019,0.022,0.023,0.029,0.025,0.029,0.032,0.025,0.02,0.019,0.031,0.028,0.029,0.022,0.015,0.007,0.012,0.013,0.014,0.018
강릉시,옥천동,0.021,0.006,0.01,0.013,0.012,0.013,0.025,0.022,0.01,0.008,0.012,0.016,0.014,0.01,0.013,0.015,0.019,0.019,0.021,0.013,0.014,0.016,0.016,0.021,0.02,0.014,0.011,0.006,0.009,0.013,0.015,0.013
동해시,천곡동,0.022,0.005,0.011,0.011,0.008,0.023,0.037,0.031,0.014,0.007,0.015,0.016,0.014,0.008,0.01,0.012,0.026,0.021,0.022,0.013,0.011,0.019,0.03,0.025,0.013,0.012,0.007,0.001,0.003,0.007,0.007,0.018
삼척시,남양동,0.022,0.008,0.012,0.018,0.014,0.014,0.023,0.023,0.013,0.01,0.016,0.019,0.017,0.011,0.014,0.017,0.018,0.02,0.019,0.016,0.02,0.016,0.026,0.017,0.016,0.012,0.01,0.004,0.006,0.014,0.013,0.013
평창군,평창읍,0.021,0.018,0.015,0.022,0.02,0.017,0.018,0.018,0.01,0.01,0.018,0.021,0.014,0.013,0.012,0.016,0.02,0.016,0.02,0.016,0.01,0.016,0.018,0.013,0.011,0.011,0.007,0.005,0.006,0.007,0.007,0.008
정선군,정선읍,0.128,0.011,0.013,0.019,0.018,0.013,0.018,0.019,0.011,0.009,0.016,0.02,0.015,0.011,0.012,1.179,0.016,0.013,0.017,0.011,0.007,0.009,0.014,0.011,0.009,0.007,0.005,0.002,0.003,0.005,1.171,0.007
횡성군,횡성읍,0.026,0.017,0.019,0.026,0.022,0.017,0.02,0.015,0.014,0.015,0.02,0.024,0.019,0.017,0.018,0.022,0.021,0.022,0.028,0.024,0.015,0.018,0.019,0.02,0.019,0.017,0.008,0.005,0.007,0.009,0.01,0.013
고성군,상리,0.009,0.004,0.006,0.005,0.006,0.007,0.012,0.008,0.005,0.005,0.007,0.007,0.008,0.004,0.006,0.006,0.007,0.006,0.006,0.006,0.006,0.006,0.011,0.008,0.007,0.005,0.003,0.003,0.003,0.003,0.003,0.004
양양군,양양읍,0.012,0.005,0.008,0.008,0.008,0.009,0.012,0.012,0.007,0.005,0.007,0.011,0.012,0.006,0.007,0.009,0.008,0.009,0.01,0.009,0.007,0.01,0.01,0.01,0.01,0.007,0.008,0.003,0.004,0.006,0.006,0.008
속초시,금호동,0.018,0.008,0.012,0.008,0.009,0.021,0.03,0.013,0.01,0.008,0.015,0.011,0.01,0.006,0.011,0.011,0.015,0.013,0.014,0.008,0.006,0.019,0.024,0.029,0.014,0.015,0.008,0.004,0.004,0.006,0.007,0.016
철원군,갈말읍,0.011,0.008,0.01,0.009,0.008,0.007,0.011,0.005,0.005,0.006,0.007,0.007,0.006,0.008,0.007,0.01,0.014,0.01,0.007,0.01,0.009,0.009,0.011,0.009,0.006,0.006,0.004,0.004,0.004,0.005,0.005,0.006
홍천군,홍천읍,0.032,0.018,0.024,0.028,0.025,0.023,0.027,0.026,0.017,0.017,0.022,0.026,0.026,0.02,0.021,0.023,0.024,0.024,0.029,0.032,0.02,0.024,0.027,0.029,0.023,0.02,0.014,0.008,0.014,0.017,0.014,0.018
영월군,영월읍,0.131,0.014,0.014,0.019,0.019,0.018,0.02,0.017,0.01,1.178,0.017,0.019,0.012,0.011,0.014,0.015,0.019,0.02,0.022,0.019,0.012,1.18,0.02,0.014,0.01,0.006,0.005,0.003,0.003,0.005,0.006,0.007
화천군,화천읍,0.017,0.011,0.015,0.016,0.014,0.013,0.017,0.019,0.012,0.008,0.011,0.011,0.01,0.01,0.011,0.011,0.012,0.013,0.011,0.013,0.012,0.013,0.015,0.014,0.01,0.009,0.005,0.003,0.006,0.008,0.008,0.008
태백시,황지동,0.242,0.003,0.011,0.01,0.008,0.011,0.017,0.019,0.003,0.003,0.01,0.009,0.008,0.007,0.007,1.18,0.02,0.022,0.023,0.012,0.01,0.013,0.014,0.021,0.017,0.008,0.011,1.221,0.009,0.011,0.011,2.351
인제군,인제읍,0.011,0.006,0.008,0.012,0.012,0.011,0.013,0.006,0.006,0.006,0.007,0.011,0.009,0.007,0.008,0.009,0.011,0.012,0.009,0.01,0.005,0.009,0.01,0.012,0.007,0.005,0.003,0.001,0.002,0.004,0.004,0.004
시군,측정소,평균,01일,02일,03일,04일,05일,06일,07일,08일,09일,10일,11일,12일,13일,14일,15일,16일,17일,18일,19일,20일,21일,22일,23일,24일,25일,26일,27일,28일,29일,30일,31일
통합,평균,0.038,0.015,0.015,0.01,0.012,0.008,0.014,0.02,0.007,0.007,0.068,0.018,0.023,0.016,0.017,0.014,0.007,0.007,0.067,0.072,0.019,0.023,0.009,0.009,0.126,0.067,0.105,0.01,0.015,0.012,0,0
춘천시,중앙로,0.026,0.017,0.014,0.006,0.013,0.006,0.014,0.021,0.012,0.014,0.018,0.023,0.026,0.023,0.021,0.023,0.007,0.006,0.017,0.035,0.039,0.041,0.027,0.029,0.024,0.015,0.015,0.015,0.016,0.016,-,-
춘천시,석사동,0.028,0.027,0.023,0.011,0.018,0.008,0.021,0.029,0.017,0.018,0.024,0.03,0.035,0.027,0.028,0.028,0.009,0.008,0.016,0.025,0.03,0.033,0.01,0.013,0.025,0.015,0.013,0.013,0.022,0.017,-,-
양구군,양구읍,0.015,0.013,0.012,0.006,0.012,0.004,0.01,0.015,0.008,0.01,0.012,0.016,0.023,0.014,0.013,0.01,0.005,0.006,0.008,0.011,0.015,0.019,0.006,0.008,0.014,0.012,0.009,0.007,0.01,0.008,-,-
원주시,중앙동,0.03,0.028,0.025,0.017,0.02,0.015,0.023,0.03,0.02,0.019,0.026,0.03,0.033,0.027,0.028,0.022,0.013,0.014,0.023,0.026,0.028,0.032,0.013,0.016,0.025,0.015,0.014,0.013,0.023,0.017,-,-
원주시,반곡동,0.033,0.024,0.027,0.017,0.02,0.015,0.027,0.033,0.018,0.019,0.026,0.036,0.042,0.03,0.033,0.024,0.013,0.013,0.023,0.028,0.034,0.038,0.012,0.013,0.028,0.026,0.014,0.015,0.027,0.02,-,-
원주시,문막읍,0.026,0.022,0.024,0.016,0.016,0.014,0.019,0.028,0.016,0.015,0.022,0.027,0.032,0.023,0.023,0.019,0.011,0.012,0.02,0.024,0.025,0.027,0.012,0.012,0.021,0.015,0.013,0.013,0.02,0.013,-,-
강릉시,옥천동,0.019,0.015,0.013,0.011,0.012,0.009,0.013,0.012,0.009,0.011,0.014,0.024,0.034,0.016,0.014,0.014,0.006,0.008,0.009,0.015,0.017,0.032,0.01,0.007,0.011,0.015,0.014,0.013,0.016,0.015,-,-
동해시,천곡동,0.02,0.008,0.014,0.011,0.011,0.004,0.012,0.017,0.008,0.015,0.015,0.031,0.042,0.016,0.018,0.016,0.004,0.005,0.009,0.019,0.024,0.031,0.006,0.007,0.019,0.009,0.005,0.011,0.026,0.011,-,-
삼척시,남양동,0.02,0.016,0.017,0.013,0.015,0.009,0.015,0.015,0.011,0.013,0.013,0.019,0.028,0.022,0.015,0.018,0.01,0.008,0.01,0.015,0.016,0.022,0.01,0.008,0.016,0.018,0.011,0.014,0.018,0.012,-,-
평창군,평창읍,0.015,0.013,0.013,0.01,0.012,0.006,0.012,0.015,0.01,0.009,0.013,0.014,0.018,0.013,0.014,0.011,0.007,0.008,0.008,0.014,0.012,0.015,0.008,0.007,0.009,0.004,0.008,0.007,0.016,0.011,-,-
정선군,정선읍,0.179,0.009,0.011,0.007,0.01,0.004,0.009,0.011,0.007,0.006,0.007,0.01,0.017,0.011,0.009,0.008,0.005,0.006,0.007,1.181,0.011,0.012,0.005,0.005,2.339,0.004,0.01,0.009,0.013,0.013,-,-
횡성군,횡성읍,0.021,0.019,0.02,0.013,0.014,0.011,0.016,0.022,0.017,0.015,0.019,0.018,0.022,0.02,0.017,0.016,0.01,0.009,0.017,0.019,0.018,0.021,0.011,0.013,0.016,0.01,0.01,0.01,0.014,0.012,-,-
고성군,상리,0.008,0.006,0.007,0.004,0.006,0.003,0.004,0.009,0.004,0.004,0.005,0.007,0.016,0.007,0.008,0.005,0.003,0.003,0.003,0.005,0.009,0.013,0.005,0.004,0.007,0.005,0.003,0.004,0.008,0.005,-,-
양양군,양양읍,0.01,0.008,0.01,0.005,0.008,0.004,0.006,0.008,0.007,0.006,0.008,0.01,0.018,0.007,0.011,0.008,0.004,0.004,0.005,0.007,0.012,0.015,0.006,0.005,0.006,0.007,0.005,0.005,0.008,0.007,-,-
속초시,금호동,0.014,0.014,0.014,0.006,0.008,0.005,0.012,0.015,0.007,0.012,0.004,0.002,0.002,0.008,0.013,0.008,0.005,0.006,0.009,0.013,0.023,0.025,0.006,0.007,0.013,0.009,0.009,0.008,0.02,0.011,-,-
철원군,갈말읍,0.01,0.008,0.006,0.005,0.008,0.005,0.006,0.009,0.005,0.005,0.008,0.011,0.013,0.01,0.007,0.004,0.004,0.005,0.005,0.006,0.007,0.011,0.005,0.005,0.008,0.005,0.007,0.005,0.013,0.008,-,-
홍천군,홍천읍,0.023,0.027,0.021,0.013,0.017,0.011,0.017,0.023,0.017,0.017,0.024,0.013,0.002,0.016,0.021,0.021,0.008,0.008,0.018,0.021,0.023,0.026,0.01,0.014,0.021,0.015,0.012,0.012,0.015,0.014,-,-
영월군,영월읍,0.062,0.01,0.012,0.009,0.009,0.01,0.019,0.073,-0.078,-0.085,1.14,0.012,0.018,0.012,0.013,0.011,0.004,0.007,0.011,0.014,0.013,0.016,0.007,0.005,0.008,0.006,0.005,0.005,0.01,0.012,-,-
화천군,화천읍,0.013,0.011,0.009,0.009,0.01,0.005,0.009,0.011,0.008,0.008,0.011,0.012,0.016,0.011,0.011,0.009,0.005,0.004,0.007,0.009,0.012,0.017,0.008,0.008,0.011,0.011,0.007,0.006,0.009,0.008,-,-
태백시,황지동,0.223,0.014,0.014,0.009,0.011,0.008,0.014,0.011,0.01,0.008,0.011,0.019,0.026,0.012,0.02,0.013,0.007,0.007,1.176,0.011,0.014,0.016,0.006,0.005,0.006,1.184,2.01,0.011,0.012,0.01,-,-
인제군,인제읍,0.01,0.009,0.007,0.003,0.007,0.003,0.006,0.009,0.006,0.005,0.008,0.012,0.014,0.009,0.01,0.005,0.003,0.003,0.005,0.009,0.014,0.012,0.005,0.004,0.009,0.007,0.005,0.004,0.006,0.005,-,-
시군,측정소,평균,01일,02일,03일,04일,05일,06일,07일,08일,09일,10일,11일,12일,13일,14일,15일,16일,17일,18일,19일,20일,21일,22일,23일,24일,25일,26일,27일,28일,29일,30일,31일
통합,평균,0.031,0.01,0.008,0.011,0.008,0.011,0.016,0.016,0.013,0.016,0.01,0.114,0.01,0.009,0.009,0.008,0.01,0.014,0.014,0.009,0.009,0.012,0.008,0.011,0.012,0.121,0.12,0.009,0.007,0.007,0.011,0.014
춘천시,중앙로,0.02,0.016,0.014,0.014,0.008,0.011,0.018,0.021,0.017,0.022,0.01,0.007,0.014,0.008,0.012,0.008,0.015,0.017,0.021,0.012,0.013,0.017,0.008,0.016,0.012,0.017,0.017,0.01,0.007,0.006,0.017,0.019
춘천시,석사동,0.023,0.017,0.013,0.018,0.009,0.014,0.023,0.026,0.021,0.027,0.01,0.008,0.017,0.009,0.013,0.009,0.014,0.016,0.023,0.017,0.014,0.018,0.01,0.014,0.018,0.022,0.018,0.01,0.009,0.009,0.017,0.021
춘천시,신사우동,0.001,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.01,0.012
양구군,양구읍,0.013,0.009,0.006,0.011,0.008,0.008,0.011,0.013,0.012,0.013,0.006,0.006,0.011,0.006,0.009,0.006,0.011,0.014,0.015,0.011,0.009,0.01,0.005,0.008,0.008,0.012,0.013,0.008,0.003,0.005,0.005,0.008
원주시,중앙동,0.026,0.014,0.017,0.017,0.012,0.017,0.023,0.024,0.019,0.025,0.018,0.013,0.017,0.016,0.015,0.012,0.014,0.021,0.021,0.014,0.016,0.02,0.012,0.019,0.02,0.024,0.019,0.015,0.013,0.013,0.017,0.022
원주시,반곡동,0.027,0.018,0.015,0.017,0.012,0.018,0.025,0.027,0.023,0.03,0.023,0.014,0.018,0.015,0.014,0.011,0.013,0.025,0.023,0.016,0.014,0.021,0.011,0.018,0.02,0.025,0.018,0.015,0.012,0.012,0.016,0.023
원주시,문막읍,0.023,0.012,0.014,0.016,0.012,0.019,0.019,0.019,0.015,0.021,0.019,0.014,0.014,0.016,0.016,0.011,0.015,0.024,0.022,0.015,0.016,0.017,0.012,0.02,0.021,0.015,0.005,0.015,0.011,0.011,0.016,0.021
강릉시,옥천동,0.016,0.011,0.008,0.014,0.008,0.014,0.017,0.017,0.015,0.022,0.011,0.007,0.007,0.009,0.008,0.007,0.01,0.01,0.009,0.008,0.006,0.011,0.007,0.013,0.013,0.021,0.017,0.006,0.002,0.004,0.01,0.013
동해시,천곡동,0.018,0.014,0.004,0.014,0.005,0.01,0.029,0.024,0.016,0.018,0.006,0.003,0.008,0.005,0.007,0.005,0.011,0.009,0.013,0.005,0.005,0.009,0.008,0.016,0.02,0.022,0.025,0.008,0.008,0.012,0.021,0.021
삼척시,남양동,0.017,0.01,0.008,0.011,0.011,0.01,0.02,0.017,0.012,0.015,0.009,0.011,0.01,0.011,0.011,0.008,0.014,0.014,0.011,0.008,0.007,0.013,0.007,0.01,0.01,0.018,0.016,0.01,0.007,0.009,0.013,0.015
평창군,평창읍,0.016,0.01,0.007,0.01,0.008,0.011,0.015,0.014,0.011,0.014,0.01,0.008,0.011,0.012,0.011,0.01,0.009,0.017,0.014,0.011,0.009,0.013,0.01,0.011,0.011,0.013,0.012,0.011,0.013,0.006,0.008,0.01
정선군,정선읍,0.072,0.009,0.009,0.01,0.011,0.013,0.017,0.014,0.012,0.013,0.012,0.009,0.011,0.011,0.011,0.011,0.011,0.017,0.015,0.011,0.009,0.012,0.01,0.01,0.011,0.013,1.178,0.01,0.009,0.008,0.01,0.011
횡성군,횡성읍,0.019,0.009,0.011,0.012,0.011,0.014,0.017,0.016,0.013,0.016,0.012,0.009,0.011,0.01,0.011,0.01,0.01,0.017,0.016,0.01,0.01,0.014,0.01,0.013,0.014,0.016,0.014,0.014,0.01,0.009,0.013,0.017
